MINFILNO,RANK,NAME
104K  203,1,"CHIVAS SOUTH"
104K  203,2,"THORN"
104K  204,1,"CENTRAL OUTLAW"
104K  204,2,"OUTLAW"
104K  204,3,"THORN"
104K  205,1,"BLUE TRAPPER"
104K  205,2,"THORN"
104K  206,1,"TULIN"
104K  206,2,"METLATULIN"
104K  206,3,"THORN"
104K  207,1,"CHECHI"
104K  207,2,"THORN"
104K  208,1,"METARG 2"
104K  208,2,"THORN"
104K  209,1,"METARG 4"
104K  209,2,"THORN"
104K  210,1,"METARG 3"
104K  210,2,"THORN"
104K  211,1,"SOTARG 1"
104K  211,2,"THORN"
104K  214,1,"LEGAL TENDER"
104K  214,2,"BULLION"
104M  001,1,"GRIDIRON"
104M  002,1,"SILVER QUEEN"
104M  002,2,"PAVEY 2"
104M  002,3,"SOUTH ADIT"
104M  002,4,"RUBY SILVER"
104M  002,5,"NET"
104M  002,6,"DICK 1-40"
104M  002,7,"OLD 1-6"
104M  002,8,"PAVEY"
104M  002,9,"BENNETT"
104M  003,1,"BEN 1"
104M  003,2,"BEN CREEK"
104M  003,3,"B-1"
104M  003,4,"B-2"
104M  003,5,"PAVEY"
104M  003,6,"STIBNITE"
104M  003,7,"BENNETT"
104M  003,8,"GOLDEN EAGLE"
104M  004,1,"TUTSHI LAKE"
104M  004,2,"CHEEMO"
104M  005,1,"LAKEFRONT"
104M  005,2,"ANTIMONY"
104M  006,1,"BIGHORN CREEK"
104M  006,2,"SPOKANE"
104M  006,3,"GOLD CUP"
104M  006,4,"BIRDIE"
104M  006,5,"LAWSAN"
104M  006,6,"LAWSON"
104M  006,7,"TONYA 1-4"
104M  006,8,"MOHAWK"
104M  006,9,"EDWIN"
104M  006,10,"BLACKSMITH"
104M  006,11,"PETER"
104M  006,12,"INCLINE"
104M  006,13,"NORM"
104M  006,14,"SEPHIL"
104M  006,15,"BLACKSMITH ADIT"
104M  006,16,"PETER'S ADIT"
104M  007,1,"BIGHORN"
104M  007,2,"BIG HORN"
104M  007,3,"LITTLE BEAR"
104M  007,4,"GOLD BIRD"
104M  007,5,"LUCKY JACK"
104M  007,6,"TYEE"
104M  007,7,"BERTHA"
104M  007,8,"LITTLE"
104M  007,9,"NORTH"
104M  008,1,"RUPERT"
104M  008,2,"TITAN"
104M  008,3,"OCCURRENCE I"
104M  008,4,"SILVER KING 1-2 (L. 1268-1269)"
104M  008,5,"ICE 1-2"
104M  008,6,"FEE"
104M  008,7,"ANNEX (L. 1274)"
104M  008,8,"GOLD BOTTOM (L. 1273)"
104M  008,9,"SILVER TIP (L. 1271)"
104M  008,10,"ENSIGN (L. 1267)"
104M  008,11,"INDEX (L. 1266)"
104M  008,12,"BLUE JACKET (L. 1265)"
104M  008,13,"TAKU ARM"
104M  009,1,"WHITE MOOSE-NORTH (L. 1279)"
104M  009,2,"TITAN"
104M  009,3,"OCCURRENCE A"
104M  009,4,"ICE 2"
104M  009,5,"RICE"
104M  009,6,"FEE"
104M  009,7,"PANSY"
104M  009,8,"ROSE"
104M  009,9,"BUTTERCUP"
104M  009,10,"CALDER"
104M  009,11,"PRIMROSE"
104M  009,12,"DAISY"
104M  009,13,"MERRY"
104M  009,14,"DAFFODIL"
104M  010,1,"WHITE MOOSE-SOUTH (L. 12)"
104M  010,2,"TITAN"
104M  010,3,"OCCURRENCE E"
104M  010,4,"FEE"
104M  010,5,"ICE 2"
104M  011,1,"BEN-MY-CHREE"
104M  011,2,"BEN M'CHREE"
104M  011,3,"STEEP"
104M  012,1,"WHITE MOOSE-SHAFT (L. 3282)"
104M  012,2,"OCCURRENCE C"
104M  012,3,"OCCURRENCE D"
104M  012,4,"ICE 2"
104M  012,5,"FEE"
104M  013,1,"HAPPY SULLIVAN"
104M  013,2,"CRACKERJACK (L. 3286)"
104M  013,3,"GOLD HILL (L. 3287)"
104M  013,4,"GOLD BULLION (L. 3288)"
104M  013,5,"HAPPY"
104M  013,6,"ENGINEER"
104M  013,7,"B SHEAR"
104M  014,1,"ENGINEER"
104M  014,2,"ENGINEER MINE"
104M  014,3,"ENGINEER 1 (L. 19)"
104M  014,4,"NORTHERN PARTNERSHIP 1(L. 918)"
104M  014,5,"NORTHERN PARTNERSHIP 2(L. 20)"
104M  014,6,"NORTHERN PARTNERSHIP 4(L. 209)"
104M  014,7,"NORTHERN PARTNERSHIP 5(L. 972)"
104M  014,8,"MICKEY (L. 967)"
104M  014,9,"DAISY (L. 970)"
104M  014,10,"BOULDER"
104M  014,11,"DOUBLE DECKER"
104M  014,12,"GOVERNOR"
104M  015,1,"KIRTLAND"
104M  015,2,"KIRKLAND"
104M  015,3,"JERSEY LILY"
104M  015,4,"ENGINEER"
104M  016,1,"GLEANER"
104M  016,2,"TAKU CHIEF (L. 240)"
104M  016,3,"MYOSOTIS (L. 239)"
104M  016,4,"MICKEY (L. 967)"
104M  016,5,"LAKEVIEW (L. 241)"
104M  016,6,"LUMSDEN"
104M  016,7,"ENGINEER"
104M  017,1,"ANYOX-RODEO"
104M  017,2,"ANYOX-RODEO (L.4657,4670)"
104M  017,3,"WANN"
104M  018,1,"EDGAR LAKE"
104M  019,1,"NELSON LAKE"
104M  020,1,"COPPER ISLAND"
104M  020,2,"NOEL"
104M  021,1,"CALLAGHAN"
104M  021,2,"CALLAHAN"
104M  021,3,"FAY"
104M  021,4,"DO"
104M  021,5,"CABIN FR."
104M  021,6,"ARA"
104M  021,7,"NA 4866"
104M  021,8,"NA 4868"
104M  022,1,"LAVERDIERE"
104M  022,2,"BUTTE (L.304)"
104M  022,3,"HELENA (L.306)"
104M  022,4,"FRENCH (L.246)"
104M  022,5,"HOLY CROSS (L.245)"
104M  022,6,"ALVINE (L.247)"
104M  022,7,"BROUGHTON"
104M  022,8,"GREAT FALLS (L.305)"
104M  022,9,"LOON"
104M  022,10,"BLUE"
104M  023,1,"GRAHAM CREEK"
104M  024,1,"RED RUPERT"
104M  025,1,"SWEEPSTAKE"
104M  025,2,"SWEEPSTAKE 1-3 (L. 3283-3285)"
104M  025,3,"SWEEPSTAKE 4-6 (L. 4672-4674)"
104M  025,4,"GOLDEN HOPE"
104M  025,5,"ENGINEER"
104M  026,1,"BROWN"
104M  026,2,"HARLEY #2"
104M  026,3,"BROWNIE (L.4652-4653)"
104M  026,4,"JACKPINE (L.4360)"
104M  026,5,"WANN FRACTION (L.4655)"
104M  026,6,"WANN"
104M  027,1,"JESSIE"
104M  027,2,"GREAT NORTHERN"
104M  027,3,"TUTS"
104M  027,4,"TUT 6"
104M  028,1,"BALD PEAK"
104M  028,2,"GAUG-SOUTH"
104M  028,3,"PAVEY 3"
104M  028,4,"PAVEY"
104M  028,5,"BENNETT"
104M  028,6,"GOLDEN EAGLE"
104M  029,1,"MOLLY"
104M  029,2,"MOLLY ATLIN"
104M  029,3,"MOLLY 11-14"
104M  029,4,"MOLLY 30"
104M  029,5,"FAYE"
104M  029,6,"ARA"
104M  029,7,"NA 4866"
104M  030,1,"MUSSEN"
104M  030,2,"NA"
104M  030,3,"WILLISON BAY"
104M  030,4,"MUSSEN 1-32"
104M  031,1,"JACKIE"
104M  031,2,"NA 3856"
104M  031,3,"WILLISON BAY"
104M  031,4,"GLACIER"
104M  032,1,"BENNETT LAKE"
104M  032,2,"ROHAN"
104M  033,1,"TALAHA BAY"
104M  033,2,"TAGISH LAKE"
104M  034,1,"PENINSULA MOUNTAIN"
104M  035,1,"BUCHAN CREEK"
104M  035,2,"OCCURRENCE G"
104M  035,3,"RUPERT"
104M  035,4,"ICE 3"
104M  035,5,"TYEE (L. 1272)"
104M  035,6,"FEE"
104M  035,7,"TAKU ARM"
104M  035,8,"RUPERT G"
104M  036,1,"RUPERT-NORTH"
104M  036,2,"TITAN"
104M  036,3,"OCCURRENCE H"
104M  036,4,"ICE 1-2"
104M  036,5,"RUPERT"
104M  036,6,"SILVER KING 3 (L. 1270)"
104M  036,7,"TAKU ARM"
104M  036,8,"FEE"
104M  037,1,"FEE GLACIER"
104M  037,2,"TITAN"
104M  037,3,"OCCURRENCE K"
104M  037,4,"FEE"
104M  037,5,"RUPERT"
104M  037,6,"ICE 1"
104M  037,7,"TAKU ARM"
104M  038,1,"GAUG-WEST"
104M  038,2,"PAVEY 3"
104M  038,3,"PAVEY"
104M  038,4,"BENNETT"
104M  038,5,"GOLDEN EAGLE"
104M  039,1,"WEST GULLY"
104M  039,2,"PLATEAU"
104M  039,3,"NORTH"
104M  039,4,"GAUG 2"
104M  039,5,"PAVEY 3"
104M  039,6,"BENNETT"
104M  039,7,"GOLDEN EAGLE"
104M  040,1,"GAUG 1"
104M  040,2,"COPPER ZONE"
104M  040,3,"PAVEY 3"
104M  040,4,"PAVEY"
104M  040,5,"BENNETT"
104M  040,6,"GOLDEN EAGLE"
104M  041,1,"BEN-POND"
104M  041,2,"PAVEY 4"
104M  041,3,"B-3"
104M  041,4,"TARN"
104M  041,5,"PAVEY"
104M  041,6,"BENNETT"
104M  041,7,"WEST DRAW"
104M  041,8,"GOLDEN EAGLE"
104M  042,1,"BEN-CAMP"
104M  042,2,"BEN 1"
104M  042,3,"PAVEY"
104M  042,4,"BENNETT"
104M  042,5,"GOLDEN EAGLE"
104M  043,1,"BEN-GLACIER"
104M  043,2,"BEN 2"
104M  043,3,"PAVEY"
104M  043,4,"BENNETT"
104M  043,5,"GOLDEN EAGLE"
104M  044,1,"BENNETT"
104M  044,2,"LQ"
104M  044,3,"PADDY"
104M  044,4,"PAVEY"
104M  044,5,"GOLDEN EAGLE"
104M  045,1,"BEN-NORTHEAST"
104M  045,2,"PAVEY"
104M  045,3,"BEN"
104M  045,4,"BENNETT"
104M  045,5,"GOLDEN EAGLE"
104M  046,1,"BEN-SOUTHEAST"
104M  046,2,"BEN"
104M  046,3,"PAVEY"
104M  046,4,"BENNETT"
104M  046,5,"GOLDEN EAGLE"
104M  047,1,"BEN-FOUR"
104M  047,2,"BEN 2"
104M  047,3,"BEN"
104M  047,4,"PAVEY"
104M  047,5,"BENNETT"
104M  047,6,"GOLDEN EAGLE"
104M  048,1,"TP-MAIN"
104M  048,2,"TEEPEE"
104M  048,3,"TP 2,5,7,9,11"
104M  048,4,"RACINE"
104M  049,1,"TP-CAMP"
104M  049,2,"TEEPEE"
104M  050,1,"TP-CENTRAL"
104M  050,2,"TEEPEE"
104M  051,1,"MOLLY-SOUTH"
104M  051,2,"ARA"
104M  051,3,"NA 4866"
104M  052,1,"SELLY"
104M  053,1,"RAD"
104M  053,2,"RADELET CREEK"
104M  054,1,"SILT"
104M  054,2,"MAIN"
104M  054,3,"SUE"
104M  054,4,"FAN CREEK"
104M  055,1,"PIT CREEK"
104M  056,1,"RIO CREEK"
104M  056,2,"SILT"
104M  057,1,"MOON LAKE"
104M  057,2,"TUT 2"
104M  057,3,"TUT 1-4"
104M  057,4,"CARB"
104M  057,5,"CAMP"
104M  057,6,"CARBONATE"
104M  057,7,"GOLDEN EAGLE"
104M  058,1,"NET 6"
104M  059,1,"NET 3"
104M  059,2,"AG GULLY"
104M  060,1,"JONES"
104M  060,2,"GOLDEN PARTRIDGE"
104M  060,3,"JULIA"
104M  061,1,"CATFISH"
104M  061,2,"NORTH MOUNTAIN"
104M  061,3,"FRIENDSHIP SILVER"
104M  061,4,"LINDA"
104M  061,5,"CATFISH 2-3, 6-7, 10-11"
104M  061,6,"TANNIS"
104M  061,7,"GOLDEN EAGLE"
104M  062,1,"PIKE"
104M  063,1,"KIM"
104M  063,2,"FLORENCE"
104M  064,1,"NA 5062"
104M  064,2,"NA"
104M  064,3,"WILLISON BAY"
104M  065,1,"MIP"
104M  065,2,"PIM 9"
104M  065,3,"PIM 1-13"
104M  066,1,"YAK"
104M  066,2,"GOLDEN PARTRIDGE"
104M  067,1,"YAK NORTH"
104M  067,2,"GOLDEN PARTRIDGE"
104M  067,3,"YAK 1"
104M  068,1,"YAK SOUTH"
104M  068,2,"GOLDEN PARTRIDGE"
104M  068,3,"YAK 1"
104M  069,1,"JULIA"
104M  069,2,"GOLDEN PARTRIDGE"
104M  070,1,"EAGLE"
104M  070,2,"GOLDEN PARTRIDGE"
104M  070,3,"BACKYAK"
104M  071,1,"BIG THING"
104M  071,2,"TUT 1"
104M  071,3,"JESSIE"
104M  071,4,"TUT 1-4"
104M  071,5,"GOLDEN EAGLE"
104M  072,1,"WHITE MOOSE-B"
104M  072,2,"TITAN"
104M  072,3,"OCCURRENCE B"
104M  072,4,"ICE 2"
104M  072,5,"FEE"
104M  073,1,"RUPERT-L"
104M  073,2,"ICE 2"
104M  073,3,"OCCURRENCE L"
104M  073,4,"RUPERT"
104M  073,5,"FEE"
104M  073,6,"TAKU ARM"
104M  074,1,"TANNIS"
104M  074,2,"MIDDLE RIDGE"
104M  074,3,"GOLDEN EAGLE"
104M  074,4,"CATFISH 6"
104M  074,5,"CATFISH-MIDDLE RIDGE"
104M  074,6,"LINDA"
104M  074,7,"FRIENDSHIP SILVER"
104M  075,1,"SOUTH MOUNTAIN"
104M  075,2,"CATFISH-SOUTH MOUNTAIN"
104M  075,3,"CATFISH 7"
104M  075,4,"FRIENDSHIP SILVER"
104M  075,5,"LINDA"
104M  075,6,"GOLDEN EAGLE"
104M  075,7,"TANNIS"
104M  076,1,"GOLDEN BEE 2"
104M  076,2,"GAP"
104M  076,3,"GOLDEN BEE 2-3"
104M  076,4,"BEE"
104M  076,5,"GENTLE BEE"
104M  077,1,"BEE PEAK"
104M  077,2,"GOLDEN BEE 4"
104M  077,3,"GOLDEN BEE 2"
104M  077,4,"GB 2"
104M  077,5,"GOLDEN BEE"
104M  078,1,"GLEAN"
104M  078,2,"GM 1"
104M  078,3,"GB 2"
104M  078,4,"GOLDEN BEE"
104M  078,5,"GLEANER MOUNTAIN"
104M  078,6,"LLEWELLYN"
104M  079,1,"TAG 025"
104M  079,2,"TAG"
104M  079,3,"025"
104M  079,4,"MASS"
104M  079,5,"MAIN"
104M  079,6,"BEAROX"
104M  079,7,"BEAR"
104M  079,8,"GB 1"
104M  079,9,"GOLDEN BEE"
104M  079,10,"QUANTITY"
104M  079,11,"GM 2-3"
104M  079,12,"BRECCIA"
104M  079,13,"TWO FOOT CREEK"
104M  080,1,"BARNEY"
104M  080,2,"QUANTITY"
104M  080,3,"TAG"
104M  080,4,"GB 1"
104M  080,5,"GOLDEN BEE"
104M  080,6,"GM 2-3"
104M  080,7,"TWO FOOT CREEK"
104M  081,1,"CRINE"
104M  081,2,"CRINE VEIN #1"
104M  081,3,"BX ZONE"
104M  081,4,"CRINE VEIN #3"
104M  081,5,"SCOTIA"
104M  081,6,"QUARTZ ZONE"
104M  081,7,"TP 9"
104M  081,8,"TP 6"
104M  081,9,"TP"
104M  081,10,"TEEPEE"
104M  082,1,"DELTA"
104M  082,2,"DELTA 1-4"
104M  083,1,"MILL"
104M  083,2,"MILL 1"
104M  083,3,"MILL 1-2"
104M  083,4,"VENUS"
104M  084,1,"UM"
104M  084,2,"ADD 3"
104M  084,3,"TEEPEE"
104M  084,4,"TP"
104M  085,1,"SKARN"
104M  085,2,"PAVEY"
104M  085,3,"BEN 1"
104M  085,4,"BENNETT"
104M  085,5,"GOLDEN EAGLE"
104M  086,1,"COWBOY"
104M  086,2,"PAVEY"
104M  086,3,"BEN 1"
104M  086,4,"BENNETT"
104M  086,5,"GOLDEN EAGLE"
104M  087,1,"FALCON"
104M  087,2,"NA 3858"
104M  087,3,"WILLISON BAY"
104M  088,1,"MM05-1"
104M  088,2,"L-331 - L-333"
104M  089,1,"TITAN"
104M  090,1,"CAMP"
104M  090,2,"MOON LAKE"
104M  090,3,"GOLDEN EAGLE"
104M  091,1,"GOSSAN"
104M  091,2,"GOLDEN EAGLE"
104M  092,1,"DOUGLAS"
104M  093,1,"TAGISH 3"
104M  094,1,"TAGISH TOP"
104M  094,2,"LLEWELLYN"
104M  095,1,"DODGE"
104M  096,1,"WINDY"
104M  096,2,"PUD"
104M  096,3,"LAKESHORE"
104M  096,4,"RAMS HORN 1"
104M  097,1,"JWR"
104M  097,2,"TAGISH 2-3"
104M  098,1,"WOLFRAMITE ZONE"
104M  098,2,"ACHTUNG"
104M  098,3,"DONUT 1-4"
104M  099,1,"PARTRIDGE"
104M  099,2,"ACHTUNG"
104M  099,3,"DONUT 1-4"
104M  100,1,"KEY"
104M  100,2,"GRISSLY CREEK"
104M  100,3,"LLEWELLYN"
104M  100,4,"FILL"
104M  101,1,"BEE LAKE S5"
104M  101,2,"LLEWELLYN"
104M  102,1,"BEE LAKE S2"
104M  102,2,"LLEWELLYN"
104M  103,1,"R04"
104M  103,2,"BEE PEAK"
104M  103,3,"GOLDEN BEE"
104M  103,4,"GB"
104M  104,1,"HOOK"
104M  104,2,"TITAN"
104M  105,1,"HALE MOUNTAIN"
104M  105,2,"BIGHORN"
104M  106,1,"HCP"
104M  106,2,"BIGHORN"
104M  107,1,"SILT SOUTH"
104M  107,2,"SILT"
104M  108,1,"MISSING LINK"
104M  108,2,"TANNIS"
104M  108,3,"GOLDEN EAGLE"
104M  109,1,"LUM"
104M  109,2,"WANN"
104M  110,1,"TIM"
104M  111,1,"ROHAN"
104M  112,1,"BEE LAKE S6"
104M  112,2,"LLEWELLYN"
104N  001,1,"HUSSELBEE"
104N  001,2,"BEAVER"
104N  001,3,"DEEP BAY"
104N  002,1,"ISLAND MOLY"
104N  003,1,"DUNDEE"
104N  003,2,"TABLE MOUNTAIN"
104N  003,3,"PELTON"
104N  003,4,"TAGISH LAKE"
104N  004,1,"PETTY"
104N  004,2,"DUNDEE"
104N  004,3,"TAGISH LAKE"
104N  005,1,"PURPLE ROSE"
104N  005,2,"CRACKER CREEK"
104N  005,3,"FISHER"
104N  006,1,"BLACK DIAMOND (NORTH)"
104N  006,2,"BLACK DIAMOND"
104N  006,3,"YKR"
104N  007,1,"BEAVIS"
104N  007,2,"BEAVIS SHAFT"
104N  007,3,"PHILLIPS VEIN"
104N  008,1,"IMPERIAL"
104N  008,2,"MONROE MOUNTAIN"
104N  008,3,"MOUNT MUNRO"
104N  008,4,"SULTANA FR. (L. 199)"
104N  008,5,"NIMROD (L. 197)"
104N  008,6,"IMPERIAL (L. 198)"
104N  008,7,"NANAIMO (L. 193)"
104N  008,8,"PARIS EXHIBITION (L. 195)"
104N  008,9,"TRANSIT FR. (L. 200)"
104N  008,10,"LUCKY LIVERPOOL (L. 194)"
104N  008,11,"UNKNOWN (L. 196)"
104N  008,12,"ATLIN GOLD"
104N  009,1,"LAKEVIEW"
104N  009,2,"LAKE VIEW"
104N  009,3,"LAST CHANCE"
104N  009,4,"RUBY CREEK"
104N  010,1,"WHITE STAR"
104N  011,1,"ATLIN RUFFNER"
104N  011,2,"SILVER FOX"
104N  011,3,"MOUNT VAUGHAN"
104N  011,4,"BIG CANYON"
104N  011,5,"CHEROKEE"
104N  011,6,"SILVER BARBER"
104N  011,7,"TWIN MOOSE"
104N  011,8,"CRATER CREEK"
104N  011,9,"CRANBERRY (L. 4637)"
104N  011,10,"PORTAL (L. 4638)"
104N  011,11,"WILLOW FR. (L. 4644)"
104N  011,12,"TED FR. (L. 4645)"
104N  012,1,"SUNRISE"
104N  012,2,"SUNSET"
104N  012,3,"CONSOLATION CREEK"
104N  012,4,"SUNRISE (L. 71)"
104N  012,5,"SUNSET (L. 70)"
104N  012,6,"RAPTOR RIDGE"
104N  013,1,"MOUNT BARHAM"
104N  013,2,"NI"
104N  013,3,"FOX"
104N  014,1,"NORSK"
104N  015,1,"THOR"
104N  016,1,"PEREYE TUNGSTEN"
104N  017,1,"WEIR MOUNTAIN"
104N  017,2,"WHI"
104N  017,3,"CYZ"
104N  018,1,"BIRCH CREEK TUNGSTEN"
104N  019,1,"AITKEN GOLD"
104N  020,1,"LLEWELLYN INLET"
104N  020,2,"UNION"
104N  021,1,"DAVENPORT CREEK"
104N  022,1,"CHEHALIS CREEK"
104N  022,2,"LINCOLN CREEK"
104N  023,1,"CONSOLATION CREEK"
104N  024,1,"VOLCANIC CREEK"
104N  025,1,"CRACKER CREEK"
104N  026,1,"HORSE CREEK"
104N  027,1,"BOULDER CREEK"
104N  028,1,"RUBY CREEK PLACER"
104N  028,2,"RUBY CREEK"
104N  029,1,"WILLOW CREEK"
104N  030,1,"PINE CREEK"
104N  030,2,"GOLD RUN"
104N  030,3,"PANAMA CANAL"
104N  031,1,"BIRCH CREEK"
104N  032,1,"OTTER CREEK"
104N  033,1,"WRIGHT CREEK"
104N  034,1,"SPRUCE CREEK"
104N  034,2,"KOKEN"
104N  035,1,"MCKEE CREEK PLACER"
104N  035,2,"MCKEE CREEK"
104N  036,1,"FEATHER CREEK"
104N  036,2,"SLATE CREEK"
104N  037,1,"BULL CREEK"
104N  038,1,"FOX CREEK"
104N  039,1,"SLATE CREEK"
104N  039,2,"WILSON CREEK"
104N  040,1,"O'DONNEL RIVER"
104N  041,1,"BURDETTE CREEK"
104N  041,2,"JASPER CREEK"
104N  042,1,"GOLDEN VIEW"
104N  042,2,"IVY MAY"
104N  042,3,"ALEXANDRA (L. 912)"
104N  042,4,"MAIN VEIN"
104N  042,5,"NORTH VEIN"
104N  042,6,"VICTORIA (L. 909)"
104N  043,1,"YELLOW JACKET"
104N  043,2,"RED JACKET"
104N  043,3,"ROCK OF AGES"
104N  043,4,"YELLOWJACKET"
104N  043,5,"ATLIN GOLD"
104N  044,1,"PICTOU (L.5643)"
104N  044,2,"LUCKY"
104N  044,3,"HUDSON'S BAY"
104N  044,4,"ROSEDALE"
104N  044,5,"SCARAB (L. 5644)"
104N  044,6,"ATLIN GOLD"
104N  045,1,"RELIEF"
104N  045,2,"OTTAWA"
104N  045,3,"SIS"
104N  045,4,"COMO LAKE"
104N  046,1,"ANACONDA"
104N  046,2,"ANNY"
104N  046,3,"FULL MOON"
104N  046,4,"SOUTH ATLIN"
104N  047,1,"EAGLE"
104N  048,1,"MACDONALD"
104N  048,2,"MCDONALD"
104N  049,1,"COP"
104N  049,2,"KIM"
104N  050,1,"MONARCH MOUNTAIN"
104N  050,2,"HELI"
104N  050,3,"COPTER"
104N  051,1,"HOBO 1"
104N  051,2,"HOBO 3"
104N  051,3,"HOBO"
104N  052,1,"RUBY CREEK"
104N  052,2,"ADANAC"
104N  052,3,"ADERA"
104N  052,4,"ADANAC MOLY"
104N  053,1,"BLACK DIAMOND"
104N  053,2,"SOUTH"
104N  053,3,"GARNET"
104N  053,4,"TUNGSTEN"
104N  053,5,"WOLFRAMITE"
104N  053,6,"NORTH"
104N  054,1,"NORTH"
104N  054,2,"HOBO 44"
104N  055,1,"PUB"
104N  055,2,"JUAN"
104N  055,3,"HUB"
104N  056,1,"FAR"
104N  057,1,"DAM"
104N  057,2,"DAMBOULEO"
104N  057,3,"B-2"
104N  057,4,"BEGIN"
104N  058,1,"VOLCANIC CREEK MOLY"
104N  058,2,"CANYON"
104N  059,1,"STEAMBOAT MOUNTAIN"
104N  059,2,"BIG HILL"
104N  059,3,"STEEP HILL"
104N  059,4,"BIGHILL"
104N  059,5,"STEEPHILL"
104N  060,1,"GLADYS LAKE MOLY"
104N  060,2,"PIP"
104N  060,3,"DIP"
104N  060,4,"SIP"
104N  060,5,"ASPEN"
104N  061,1,"RU"
104N  062,1,"SUN"
104N  062,2,"RED 1"
104N  063,1,"ENG 2"
104N  063,2,"GALENA CREEK"
104N  063,3,"CY"
104N  063,4,"ENG"
104N  064,1,"PIT"
104N  064,2,"PAL"
104N  065,1,"WHI 357"
104N  066,1,"CANDY"
104N  066,2,"WHI 147"
104N  066,3,"ZEN"
104N  066,4,"MOUNT WEIR"
104N  067,1,"FIRE MOUNTAIN"
104N  067,2,"NI"
104N  067,3,"FIRE"
104N  068,1,"ENG 3"
104N  068,2,"FEATHER CREEK"
104N  068,3,"WEIR MOUNTAIN"
104N  069,1,"SILVER DIAMOND"
104N  069,2,"BUB"
104N  069,3,"HEY HAY"
104N  070,1,"CHIKOIDA MOUNTAIN"
104N  071,1,"FOCUS MOUNTAIN"
104N  071,2,"TAKU ASBESTOS"
104N  072,1,"SLOKO LAKE"
104N  073,1,"SUNBEAM"
104N  073,2,"BOULDER CREEK"
104N  073,3,"RUBY CREEK"
104N  074,1,"NORTHEAST"
104N  074,2,"CY"
104N  074,3,"WHI"
104N  075,1,"KRANS 14"
104N  076,1,"SURPRISE"
104N  077,1,"RU SILVER"
104N  077,2,"RU"
104N  078,1,"BOOT"
104N  078,2,"LINE"
104N  078,3,"STORM"
104N  078,4,"WINDY"
104N  078,5,"JENNIFER"
104N  079,1,"ATLIN"
104N  079,2,"ATLIN HYDROMAGNESITE"
104N  080,1,"GOLD 218A"
104N  081,1,"ATLIN ROAD"
104N  082,1,"HURRICANE CREEK"
104N  083,1,"SLOKO RIVER"
104N  083,2,"NAHLIN FAULT"
104N  084,1,"FISHER"
104N  085,1,"SNOWBIRD"
104N  085,2,"MIR 8"
104N  086,1,"DIXIE"
104N  086,2,"MONT"
104N  087,1,"CY 4"
104N  087,2,"WHI"
104N  087,3,"MOUNT WEIR"
104N  087,4,"WEIR MOUNTAIN"
104N  088,1,"IRA 5"
104N  088,2,"I.R.A. 5"
104N  089,1,"CY 6"
104N  090,1,"PATO 2"
104N  090,2,"J VEIN"
104N  091,1,"GOLD STAR"
104N  092,1,"VOL"
104N  093,1,"WMC"
104N  094,1,"NAKINA RIVER"
104N  095,1,"O'DONNEL"
104N  095,2,"O'DONNEL RIVER LIMESTONE"
104N  096,1,"SHAKER"
104N  096,2,"ATLIN LAKE"
104N  098,1,"SHUKSAN"
104N  098,2,"SURPRISE"
104N  098,3,"DISCOVERY"
104N  098,4,"LD"
104N  098,5,"ATLIN GOLD"
104N  099,1,"EAGLE CREEK"
104N  100,1,"GV"
104N  100,2,"LD"
104N  100,3,"ATLIN GOLD"
104N  101,1,"ANNA"
104N  101,2,"HELI"
104N  101,3,"HEART OF GOLD"
104N  102,1,"GRAHAM INLET"
104N  102,2,"TAKU INLET"
104N  103,1,"PIKE"
104N  104,1,"MCKEE CREEK MAGNESITE"
104N  104,2,"MCKEE CREEK"
104N  105,1,"RUBY MOUNTAIN MAGNESITE"
104N  105,2,"RUBY MOUNTAIN"
104N  106,1,"PATO 1"
104N  107,1,"MISTAKE"
104N  107,2,"SHEAR"
104N  108,1,"D & D"
104N  108,2,"DAVE"
104N  109,1,"IRA 6"
104N  109,2,"I.R.A. 6"
104N  110,1,"IRA"
104N  111,1,"CX 2"
104N  111,2,"TROUT LAKE GRABEN"
104N  111,3,"ATLIN EAST"
104N  112,1,"MIR 7"
104N  112,2,"GRABEN AREA"
104N  112,3,"DELTA POOL"
104N  112,4,"TROUT LAKE GRABEN"
104N  112,5,"MIR SPRINGS"
104N  112,6,"HUSSEL"
104N  112,7,"ATLIN EAST"
104N  113,1,"MIR 3"
104N  113,2,"RADON CIRQUE"
104N  113,3,"TROUT LAKE GRABEN"
104N  113,4,"MIR SPRINGS"
104N  113,5,"HUSSEL"
104N  113,6,"ATLIN EAST"
104N  114,1,"CX"
104N  114,2,"TROUT LAKE GRABEN"
104N  114,3,"SANO LAKE"
104N  114,4,"ATLIN EAST"
104N  115,1,"TUPA"
104N  116,1,"CABIN SILVER"
104N  116,2,"JULIA"
104N  117,1,"HARVEY"
104N  117,2,"MCKEE CREEK"
104N  117,3,"BLACKSMITH HUT AREA"
104N  117,4,"2007 GOLD SHOWING"
104N  118,1,"UTOPIA"
104N  119,1,"KRANS 11"
104N  119,2,"KRAN II"
104N  120,1,"O-1"
104N  121,1,"SLOKO COAL"
104N  122,1,"RUFF"
104N  122,2,"VULCAN"
104N  123,1,"OMEGA"
104N  123,2,"VULCAN"
104N  123,3,"WHEELBARROW"
104N  124,1,"PEREYE ASBESTOS"
104N  125,1,"LITTLE EDNA"
104N  125,2,"BIRCH CREEK"
